day,count,day
2006-05-23 00:00:00+00:00,1270,2006-05-23 00:00:00+00:00
2006-05-24 00:00:00+00:00,1263,2006-05-24 00:00:00+00:00
2006-05-25 00:00:00+00:00,1325,2006-05-25 00:00:00+00:00
2006-05-26 00:00:00+00:00,1396,2006-05-26 00:00:00+00:00
2006-05-27 00:00:00+00:00,1356,2006-05-27 00:00:00+00:00
2006-05-28 00:00:00+00:00,1250,2006-05-28 00:00:00+00:00
2006-05-29 00:00:00+00:00,1221,2006-05-29 00:00:00+00:00
2006-05-30 00:00:00+00:00,1421,2006-05-30 00:00:00+00:00
2006-05-31 00:00:00+00:00,1373,2006-05-31 00:00:00+00:00
2006-06-01 00:00:00+00:00,1487,2006-06-01 00:00:00+00:00
2006-06-02 00:00:00+00:00,1310,2006-06-02 00:00:00+00:00
2006-06-03 00:00:00+00:00,1355,2006-06-03 00:00:00+00:00
2006-06-04 00:00:00+00:00,1194,2006-06-04 00:00:00+00:00
2006-06-05 00:00:00+00:00,1259,2006-06-05 00:00:00+00:00
2006-06-06 00:00:00+00:00,1251,2006-06-06 00:00:00+00:00
2006-06-07 00:00:00+00:00,1334,2006-06-07 00:00:00+00:00
2006-06-08 00:00:00+00:00,1298,2006-06-08 00:00:00+00:00
2006-06-09 00:00:00+00:00,1335,2006-06-09 00:00:00+00:00
2006-06-10 00:00:00+00:00,1254,2006-06-10 00:00:00+00:00
2006-06-11 00:00:00+00:00,1204,2006-06-11 00:00:00+00:00
2006-06-12 00:00:00+00:00,1260,2006-06-12 00:00:00+00:00
2006-06-13 00:00:00+00:00,1260,2006-06-13 00:00:00+00:00
2006-06-14 00:00:00+00:00,1351,2006-06-14 00:00:00+00:00
2006-06-15 00:00:00+00:00,1273,2006-06-15 00:00:00+00:00
2006-06-16 00:00:00+00:00,1391,2006-06-16 00:00:00+00:00
2006-06-17 00:00:00+00:00,1324,2006-06-17 00:00:00+00:00
2006-06-18 00:00:00+00:00,1272,2006-06-18 00:00:00+00:00
2006-06-19 00:00:00+00:00,1267,2006-06-19 00:00:00+00:00
2006-06-20 00:00:00+00:00,1348,2006-06-20 00:00:00+00:00
2006-06-21 00:00:00+00:00,1315,2006-06-21 00:00:00+00:00
2006-06-22 00:00:00+00:00,1349,2006-06-22 00:00:00+00:00
2006-06-23 00:00:00+00:00,1360,2006-06-23 00:00:00+00:00
2006-06-24 00:00:00+00:00,1161,2006-06-24 00:00:00+00:00
2006-06-25 00:00:00+00:00,1252,2006-06-25 00:00:00+00:00
2006-06-26 00:00:00+00:00,1270,2006-06-26 00:00:00+00:00
2006-06-27 00:00:00+00:00,1214,2006-06-27 00:00:00+00:00
2006-06-28 00:00:00+00:00,1348,2006-06-28 00:00:00+00:00
2006-06-29 00:00:00+00:00,1228,2006-06-29 00:00:00+00:00
2006-06-30 00:00:00+00:00,1293,2006-06-30 00:00:00+00:00
2006-07-01 00:00:00+00:00,1539,2006-07-01 00:00:00+00:00
2006-07-02 00:00:00+00:00,1285,2006-07-02 00:00:00+00:00
2006-07-03 00:00:00+00:00,1306,2006-07-03 00:00:00+00:00
2006-07-04 00:00:00+00:00,1283,2006-07-04 00:00:00+00:00
2006-07-05 00:00:00+00:00,1373,2006-07-05 00:00:00+00:00
2006-07-06 00:00:00+00:00,1225,2006-07-06 00:00:00+00:00
2006-07-07 00:00:00+00:00,1398,2006-07-07 00:00:00+00:00
2006-07-08 00:00:00+00:00,1322,2006-07-08 00:00:00+00:00
2006-07-09 00:00:00+00:00,1321,2006-07-09 00:00:00+00:00
2006-07-10 00:00:00+00:00,1358,2006-07-10 00:00:00+00:00
2006-07-11 00:00:00+00:00,1180,2006-07-11 00:00:00+00:00
2006-07-12 00:00:00+00:00,1312,2006-07-12 00:00:00+00:00
2006-07-13 00:00:00+00:00,1392,2006-07-13 00:00:00+00:00
2006-07-14 00:00:00+00:00,1334,2006-07-14 00:00:00+00:00
2006-07-15 00:00:00+00:00,1358,2006-07-15 00:00:00+00:00
2006-07-16 00:00:00+00:00,1269,2006-07-16 00:00:00+00:00
2006-07-17 00:00:00+00:00,1367,2006-07-17 00:00:00+00:00
2006-07-18 00:00:00+00:00,1464,2006-07-18 00:00:00+00:00
2006-07-19 00:00:00+00:00,1341,2006-07-19 00:00:00+00:00
2006-07-20 00:00:00+00:00,1279,2006-07-20 00:00:00+00:00
2006-07-21 00:00:00+00:00,1384,2006-07-21 00:00:00+00:00
2006-07-22 00:00:00+00:00,1358,2006-07-22 00:00:00+00:00
2006-07-23 00:00:00+00:00,1277,2006-07-23 00:00:00+00:00
2006-07-24 00:00:00+00:00,1405,2006-07-24 00:00:00+00:00
2006-07-25 00:00:00+00:00,1415,2006-07-25 00:00:00+00:00
2006-07-26 00:00:00+00:00,1462,2006-07-26 00:00:00+00:00
2006-07-27 00:00:00+00:00,1375,2006-07-27 00:00:00+00:00
2006-07-28 00:00:00+00:00,1306,2006-07-28 00:00:00+00:00
2006-07-29 00:00:00+00:00,1342,2006-07-29 00:00:00+00:00
2006-07-30 00:00:00+00:00,1289,2006-07-30 00:00:00+00:00
2006-07-31 00:00:00+00:00,1234,2006-07-31 00:00:00+00:00
2006-08-01 00:00:00+00:00,1483,2006-08-01 00:00:00+00:00
2006-08-02 00:00:00+00:00,1273,2006-08-02 00:00:00+00:00
2006-08-03 00:00:00+00:00,1354,2006-08-03 00:00:00+00:00
2006-08-04 00:00:00+00:00,1376,2006-08-04 00:00:00+00:00
2006-08-05 00:00:00+00:00,1373,2006-08-05 00:00:00+00:00
2006-08-06 00:00:00+00:00,1321,2006-08-06 00:00:00+00:00
2006-08-07 00:00:00+00:00,1308,2006-08-07 00:00:00+00:00
2006-08-08 00:00:00+00:00,1358,2006-08-08 00:00:00+00:00
2006-08-09 00:00:00+00:00,1273,2006-08-09 00:00:00+00:00
2006-08-10 00:00:00+00:00,1299,2006-08-10 00:00:00+00:00
2006-08-11 00:00:00+00:00,1423,2006-08-11 00:00:00+00:00
2006-08-12 00:00:00+00:00,1339,2006-08-12 00:00:00+00:00
2006-08-13 00:00:00+00:00,1249,2006-08-13 00:00:00+00:00
2006-08-14 00:00:00+00:00,1256,2006-08-14 00:00:00+00:00
2006-08-15 00:00:00+00:00,1290,2006-08-15 00:00:00+00:00
2006-08-16 00:00:00+00:00,1237,2006-08-16 00:00:00+00:00
2006-08-17 00:00:00+00:00,1274,2006-08-17 00:00:00+00:00
2006-08-18 00:00:00+00:00,1280,2006-08-18 00:00:00+00:00
2006-08-19 00:00:00+00:00,1303,2006-08-19 00:00:00+00:00
2006-08-20 00:00:00+00:00,1303,2006-08-20 00:00:00+00:00
2006-08-21 00:00:00+00:00,1312,2006-08-21 00:00:00+00:00
2006-08-22 00:00:00+00:00,1223,2006-08-22 00:00:00+00:00
2006-08-23 00:00:00+00:00,1302,2006-08-23 00:00:00+00:00
2006-08-24 00:00:00+00:00,1288,2006-08-24 00:00:00+00:00
2006-08-25 00:00:00+00:00,1342,2006-08-25 00:00:00+00:00
2006-08-26 00:00:00+00:00,1339,2006-08-26 00:00:00+00:00
2006-08-27 00:00:00+00:00,1242,2006-08-27 00:00:00+00:00
2006-08-28 00:00:00+00:00,1237,2006-08-28 00:00:00+00:00
2006-08-29 00:00:00+00:00,1229,2006-08-29 00:00:00+00:00
2006-08-30 00:00:00+00:00,1360,2006-08-30 00:00:00+00:00
2006-08-31 00:00:00+00:00,1252,2006-08-31 00:00:00+00:00
2006-09-01 00:00:00+00:00,1483,2006-09-01 00:00:00+00:00
2006-09-02 00:00:00+00:00,1385,2006-09-02 00:00:00+00:00
2006-09-03 00:00:00+00:00,1206,2006-09-03 00:00:00+00:00
2006-09-04 00:00:00+00:00,1104,2006-09-04 00:00:00+00:00
2006-09-05 00:00:00+00:00,1287,2006-09-05 00:00:00+00:00
2006-09-06 00:00:00+00:00,1237,2006-09-06 00:00:00+00:00
2006-09-07 00:00:00+00:00,1278,2006-09-07 00:00:00+00:00
2006-09-08 00:00:00+00:00,1417,2006-09-08 00:00:00+00:00
2006-09-09 00:00:00+00:00,1343,2006-09-09 00:00:00+00:00
2006-09-10 00:00:00+00:00,1159,2006-09-10 00:00:00+00:00
2006-09-11 00:00:00+00:00,1103,2006-09-11 00:00:00+00:00
2006-09-12 00:00:00+00:00,1246,2006-09-12 00:00:00+00:00
2006-09-13 00:00:00+00:00,1195,2006-09-13 00:00:00+00:00
2006-09-14 00:00:00+00:00,1228,2006-09-14 00:00:00+00:00
2006-09-15 00:00:00+00:00,1414,2006-09-15 00:00:00+00:00
2006-09-16 00:00:00+00:00,1326,2006-09-16 00:00:00+00:00
2006-09-17 00:00:00+00:00,1264,2006-09-17 00:00:00+00:00
2006-09-18 00:00:00+00:00,1139,2006-09-18 00:00:00+00:00
2006-09-19 00:00:00+00:00,1165,2006-09-19 00:00:00+00:00
2006-09-20 00:00:00+00:00,1250,2006-09-20 00:00:00+00:00
2006-09-21 00:00:00+00:00,1330,2006-09-21 00:00:00+00:00
2006-09-22 00:00:00+00:00,1311,2006-09-22 00:00:00+00:00
2006-09-23 00:00:00+00:00,1210,2006-09-23 00:00:00+00:00
2006-09-24 00:00:00+00:00,1169,2006-09-24 00:00:00+00:00
2006-09-25 00:00:00+00:00,1195,2006-09-25 00:00:00+00:00
2006-09-26 00:00:00+00:00,1361,2006-09-26 00:00:00+00:00
2006-09-27 00:00:00+00:00,1235,2006-09-27 00:00:00+00:00
2006-09-28 00:00:00+00:00,1208,2006-09-28 00:00:00+00:00
2006-09-29 00:00:00+00:00,1303,2006-09-29 00:00:00+00:00
2006-09-30 00:00:00+00:00,1224,2006-09-30 00:00:00+00:00
2006-10-01 00:00:00+00:00,1333,2006-10-01 00:00:00+00:00
2006-10-02 00:00:00+00:00,1134,2006-10-02 00:00:00+00:00
2006-10-03 00:00:00+00:00,1204,2006-10-03 00:00:00+00:00
2006-10-04 00:00:00+00:00,1362,2006-10-04 00:00:00+00:00
2006-10-05 00:00:00+00:00,1282,2006-10-05 00:00:00+00:00
2006-10-06 00:00:00+00:00,1363,2006-10-06 00:00:00+00:00
2006-10-07 00:00:00+00:00,1331,2006-10-07 00:00:00+00:00
2006-10-08 00:00:00+00:00,1334,2006-10-08 00:00:00+00:00
2006-10-09 00:00:00+00:00,1125,2006-10-09 00:00:00+00:00
2006-10-10 00:00:00+00:00,1254,2006-10-10 00:00:00+00:00
2006-10-11 00:00:00+00:00,1156,2006-10-11 00:00:00+00:00
2006-10-12 00:00:00+00:00,1071,2006-10-12 00:00:00+00:00
2006-10-13 00:00:00+00:00,1316,2006-10-13 00:00:00+00:00
2006-10-14 00:00:00+00:00,1263,2006-10-14 00:00:00+00:00
2006-10-15 00:00:00+00:00,1238,2006-10-15 00:00:00+00:00
2006-10-16 00:00:00+00:00,1167,2006-10-16 00:00:00+00:00
2006-10-17 00:00:00+00:00,1220,2006-10-17 00:00:00+00:00
2006-10-18 00:00:00+00:00,1223,2006-10-18 00:00:00+00:00
2006-10-19 00:00:00+00:00,1308,2006-10-19 00:00:00+00:00
2006-10-20 00:00:00+00:00,1401,2006-10-20 00:00:00+00:00
2006-10-21 00:00:00+00:00,1278,2006-10-21 00:00:00+00:00
2006-10-22 00:00:00+00:00,1105,2006-10-22 00:00:00+00:00
2006-10-23 00:00:00+00:00,1118,2006-10-23 00:00:00+00:00
2006-10-24 00:00:00+00:00,1231,2006-10-24 00:00:00+00:00
2006-10-25 00:00:00+00:00,1197,2006-10-25 00:00:00+00:00
2006-10-26 00:00:00+00:00,1119,2006-10-26 00:00:00+00:00
2006-10-27 00:00:00+00:00,1337,2006-10-27 00:00:00+00:00
2006-10-28 00:00:00+00:00,1213,2006-10-28 00:00:00+00:00
2006-10-29 00:00:00+00:00,1213,2006-10-29 00:00:00+00:00
2006-10-30 00:00:00+00:00,1268,2006-10-30 00:00:00+00:00
2006-10-31 00:00:00+00:00,1497,2006-10-31 00:00:00+00:00
2006-11-01 00:00:00+00:00,1474,2006-11-01 00:00:00+00:00
2006-11-02 00:00:00+00:00,1161,2006-11-02 00:00:00+00:00
2006-11-03 00:00:00+00:00,1264,2006-11-03 00:00:00+00:00
2006-11-04 00:00:00+00:00,1172,2006-11-04 00:00:00+00:00
2006-11-05 00:00:00+00:00,1086,2006-11-05 00:00:00+00:00
2006-11-06 00:00:00+00:00,1309,2006-11-06 00:00:00+00:00
2006-11-07 00:00:00+00:00,1238,2006-11-07 00:00:00+00:00
2006-11-08 00:00:00+00:00,1229,2006-11-08 00:00:00+00:00
2006-11-09 00:00:00+00:00,1266,2006-11-09 00:00:00+00:00
2006-11-10 00:00:00+00:00,1226,2006-11-10 00:00:00+00:00
2006-11-11 00:00:00+00:00,1167,2006-11-11 00:00:00+00:00
2006-11-12 00:00:00+00:00,1069,2006-11-12 00:00:00+00:00
2006-11-13 00:00:00+00:00,1097,2006-11-13 00:00:00+00:00
2006-11-14 00:00:00+00:00,1156,2006-11-14 00:00:00+00:00
2006-11-15 00:00:00+00:00,1201,2006-11-15 00:00:00+00:00
2006-11-16 00:00:00+00:00,1237,2006-11-16 00:00:00+00:00
2006-11-17 00:00:00+00:00,1360,2006-11-17 00:00:00+00:00
2006-11-18 00:00:00+00:00,1190,2006-11-18 00:00:00+00:00
2006-11-19 00:00:00+00:00,972,2006-11-19 00:00:00+00:00
2006-11-20 00:00:00+00:00,1147,2006-11-20 00:00:00+00:00
2006-11-21 00:00:00+00:00,1230,2006-11-21 00:00:00+00:00
2006-11-22 00:00:00+00:00,1182,2006-11-22 00:00:00+00:00
2006-11-23 00:00:00+00:00,913,2006-11-23 00:00:00+00:00
2006-11-24 00:00:00+00:00,1067,2006-11-24 00:00:00+00:00
2006-11-25 00:00:00+00:00,1261,2006-11-25 00:00:00+00:00
2006-11-26 00:00:00+00:00,1233,2006-11-26 00:00:00+00:00
2006-11-27 00:00:00+00:00,1185,2006-11-27 00:00:00+00:00
2006-11-28 00:00:00+00:00,1287,2006-11-28 00:00:00+00:00
2006-11-29 00:00:00+00:00,1105,2006-11-29 00:00:00+00:00
2006-11-30 00:00:00+00:00,1085,2006-11-30 00:00:00+00:00
2006-12-01 00:00:00+00:00,1204,2006-12-01 00:00:00+00:00
2006-12-02 00:00:00+00:00,968,2006-12-02 00:00:00+00:00
2006-12-03 00:00:00+00:00,798,2006-12-03 00:00:00+00:00
2006-12-04 00:00:00+00:00,984,2006-12-04 00:00:00+00:00
2006-12-05 00:00:00+00:00,1007,2006-12-05 00:00:00+00:00
2006-12-06 00:00:00+00:00,1068,2006-12-06 00:00:00+00:00
2006-12-07 00:00:00+00:00,990,2006-12-07 00:00:00+00:00
2006-12-08 00:00:00+00:00,1071,2006-12-08 00:00:00+00:00
2006-12-09 00:00:00+00:00,1032,2006-12-09 00:00:00+00:00
2006-12-10 00:00:00+00:00,1091,2006-12-10 00:00:00+00:00
2006-12-11 00:00:00+00:00,1106,2006-12-11 00:00:00+00:00
2006-12-12 00:00:00+00:00,1322,2006-12-12 00:00:00+00:00
2006-12-13 00:00:00+00:00,1274,2006-12-13 00:00:00+00:00
2006-12-14 00:00:00+00:00,1327,2006-12-14 00:00:00+00:00
2006-12-15 00:00:00+00:00,1401,2006-12-15 00:00:00+00:00
2006-12-16 00:00:00+00:00,1214,2006-12-16 00:00:00+00:00
2006-12-17 00:00:00+00:00,1050,2006-12-17 00:00:00+00:00
2006-12-18 00:00:00+00:00,1210,2006-12-18 00:00:00+00:00
2006-12-19 00:00:00+00:00,1155,2006-12-19 00:00:00+00:00
2006-12-20 00:00:00+00:00,1243,2006-12-20 00:00:00+00:00
2006-12-21 00:00:00+00:00,1194,2006-12-21 00:00:00+00:00
2006-12-22 00:00:00+00:00,1256,2006-12-22 00:00:00+00:00
2006-12-23 00:00:00+00:00,1115,2006-12-23 00:00:00+00:00
2006-12-24 00:00:00+00:00,879,2006-12-24 00:00:00+00:00
2006-12-25 00:00:00+00:00,705,2006-12-25 00:00:00+00:00
2006-12-26 00:00:00+00:00,994,2006-12-26 00:00:00+00:00
2006-12-27 00:00:00+00:00,1143,2006-12-27 00:00:00+00:00
2006-12-28 00:00:00+00:00,1118,2006-12-28 00:00:00+00:00
2006-12-29 00:00:00+00:00,1083,2006-12-29 00:00:00+00:00
2006-12-30 00:00:00+00:00,1187,2006-12-30 00:00:00+00:00
2006-12-31 00:00:00+00:00,953,2006-12-31 00:00:00+00:00
2007-01-01 00:00:00+00:00,1955,2007-01-01 00:00:00+00:00
2007-01-02 00:00:00+00:00,1029,2007-01-02 00:00:00+00:00
2007-01-03 00:00:00+00:00,1123,2007-01-03 00:00:00+00:00
2007-01-04 00:00:00+00:00,1038,2007-01-04 00:00:00+00:00
2007-01-05 00:00:00+00:00,1319,2007-01-05 00:00:00+00:00
2007-01-06 00:00:00+00:00,1079,2007-01-06 00:00:00+00:00
2007-01-07 00:00:00+00:00,1012,2007-01-07 00:00:00+00:00
2007-01-08 00:00:00+00:00,1059,2007-01-08 00:00:00+00:00
2007-01-09 00:00:00+00:00,1126,2007-01-09 00:00:00+00:00
2007-01-10 00:00:00+00:00,1182,2007-01-10 00:00:00+00:00
2007-01-11 00:00:00+00:00,1177,2007-01-11 00:00:00+00:00
2007-01-12 00:00:00+00:00,1278,2007-01-12 00:00:00+00:00
2007-01-13 00:00:00+00:00,1123,2007-01-13 00:00:00+00:00
2007-01-14 00:00:00+00:00,991,2007-01-14 00:00:00+00:00
2007-01-15 00:00:00+00:00,948,2007-01-15 00:00:00+00:00
2007-01-16 00:00:00+00:00,1075,2007-01-16 00:00:00+00:00
2007-01-17 00:00:00+00:00,1017,2007-01-17 00:00:00+00:00
2007-01-18 00:00:00+00:00,1122,2007-01-18 00:00:00+00:00
2007-01-19 00:00:00+00:00,1176,2007-01-19 00:00:00+00:00
2007-01-20 00:00:00+00:00,1119,2007-01-20 00:00:00+00:00
2007-01-21 00:00:00+00:00,891,2007-01-21 00:00:00+00:00
2007-01-22 00:00:00+00:00,1054,2007-01-22 00:00:00+00:00
2007-01-23 00:00:00+00:00,1011,2007-01-23 00:00:00+00:00
2007-01-24 00:00:00+00:00,1055,2007-01-24 00:00:00+00:00
2007-01-25 00:00:00+00:00,1114,2007-01-25 00:00:00+00:00
2007-01-26 00:00:00+00:00,1167,2007-01-26 00:00:00+00:00
2007-01-27 00:00:00+00:00,1096,2007-01-27 00:00:00+00:00
2007-01-28 00:00:00+00:00,865,2007-01-28 00:00:00+00:00
2007-01-29 00:00:00+00:00,961,2007-01-29 00:00:00+00:00
2007-01-30 00:00:00+00:00,1010,2007-01-30 00:00:00+00:00
2007-01-31 00:00:00+00:00,940,2007-01-31 00:00:00+00:00
2007-02-01 00:00:00+00:00,1179,2007-02-01 00:00:00+00:00
2007-02-02 00:00:00+00:00,1054,2007-02-02 00:00:00+00:00
2007-02-03 00:00:00+00:00,880,2007-02-03 00:00:00+00:00
2007-02-04 00:00:00+00:00,754,2007-02-04 00:00:00+00:00
2007-02-05 00:00:00+00:00,836,2007-02-05 00:00:00+00:00
2007-02-06 00:00:00+00:00,849,2007-02-06 00:00:00+00:00
2007-02-07 00:00:00+00:00,968,2007-02-07 00:00:00+00:00
2007-02-08 00:00:00+00:00,941,2007-02-08 00:00:00+00:00
2007-02-09 00:00:00+00:00,1022,2007-02-09 00:00:00+00:00
2007-02-10 00:00:00+00:00,942,2007-02-10 00:00:00+00:00
2007-02-11 00:00:00+00:00,849,2007-02-11 00:00:00+00:00
2007-02-12 00:00:00+00:00,899,2007-02-12 00:00:00+00:00
2007-02-13 00:00:00+00:00,774,2007-02-13 00:00:00+00:00
2007-02-14 00:00:00+00:00,827,2007-02-14 00:00:00+00:00
2007-02-15 00:00:00+00:00,945,2007-02-15 00:00:00+00:00
2007-02-16 00:00:00+00:00,1004,2007-02-16 00:00:00+00:00
2007-02-17 00:00:00+00:00,909,2007-02-17 00:00:00+00:00
2007-02-18 00:00:00+00:00,814,2007-02-18 00:00:00+00:00
2007-02-19 00:00:00+00:00,962,2007-02-19 00:00:00+00:00
2007-02-20 00:00:00+00:00,1166,2007-02-20 00:00:00+00:00
2007-02-21 00:00:00+00:00,1165,2007-02-21 00:00:00+00:00
2007-02-22 00:00:00+00:00,1100,2007-02-22 00:00:00+00:00
2007-02-23 00:00:00+00:00,1300,2007-02-23 00:00:00+00:00
2007-02-24 00:00:00+00:00,990,2007-02-24 00:00:00+00:00
2007-02-25 00:00:00+00:00,860,2007-02-25 00:00:00+00:00
2007-02-26 00:00:00+00:00,955,2007-02-26 00:00:00+00:00
2007-02-27 00:00:00+00:00,1092,2007-02-27 00:00:00+00:00
2007-02-28 00:00:00+00:00,1102,2007-02-28 00:00:00+00:00
2007-03-01 00:00:00+00:00,1230,2007-03-01 00:00:00+00:00
2007-03-02 00:00:00+00:00,1190,2007-03-02 00:00:00+00:00
2007-03-03 00:00:00+00:00,1137,2007-03-03 00:00:00+00:00
2007-03-04 00:00:00+00:00,1000,2007-03-04 00:00:00+00:00
2007-03-05 00:00:00+00:00,960,2007-03-05 00:00:00+00:00
2007-03-06 00:00:00+00:00,969,2007-03-06 00:00:00+00:00
2007-03-07 00:00:00+00:00,1093,2007-03-07 00:00:00+00:00
2007-03-08 00:00:00+00:00,1128,2007-03-08 00:00:00+00:00
2007-03-09 00:00:00+00:00,1251,2007-03-09 00:00:00+00:00
2007-03-10 00:00:00+00:00,1227,2007-03-10 00:00:00+00:00
2007-03-11 00:00:00+00:00,1093,2007-03-11 00:00:00+00:00
2007-03-12 00:00:00+00:00,1271,2007-03-12 00:00:00+00:00
2007-03-13 00:00:00+00:00,1283,2007-03-13 00:00:00+00:00
2007-03-14 00:00:00+00:00,1163,2007-03-14 00:00:00+00:00
2007-03-15 00:00:00+00:00,1181,2007-03-15 00:00:00+00:00
2007-03-16 00:00:00+00:00,1267,2007-03-16 00:00:00+00:00
2007-03-17 00:00:00+00:00,1106,2007-03-17 00:00:00+00:00
2007-03-18 00:00:00+00:00,1087,2007-03-18 00:00:00+00:00
2007-03-19 00:00:00+00:00,1136,2007-03-19 00:00:00+00:00
2007-03-20 00:00:00+00:00,1195,2007-03-20 00:00:00+00:00
2007-03-21 00:00:00+00:00,1149,2007-03-21 00:00:00+00:00
2007-03-22 00:00:00+00:00,1232,2007-03-22 00:00:00+00:00
2007-03-23 00:00:00+00:00,1273,2007-03-23 00:00:00+00:00
2007-03-24 00:00:00+00:00,1209,2007-03-24 00:00:00+00:00
2007-03-25 00:00:00+00:00,1211,2007-03-25 00:00:00+00:00
2007-03-26 00:00:00+00:00,1230,2007-03-26 00:00:00+00:00
2007-03-27 00:00:00+00:00,1214,2007-03-27 00:00:00+00:00
2007-03-28 00:00:00+00:00,1176,2007-03-28 00:00:00+00:00
2007-03-29 00:00:00+00:00,1245,2007-03-29 00:00:00+00:00
2007-03-30 00:00:00+00:00,1241,2007-03-30 00:00:00+00:00
2007-03-31 00:00:00+00:00,1205,2007-03-31 00:00:00+00:00
2007-04-01 00:00:00+00:00,1269,2007-04-01 00:00:00+00:00
2007-04-02 00:00:00+00:00,1190,2007-04-02 00:00:00+00:00
2007-04-03 00:00:00+00:00,1188,2007-04-03 00:00:00+00:00
2007-04-04 00:00:00+00:00,1051,2007-04-04 00:00:00+00:00
2007-04-05 00:00:00+00:00,1058,2007-04-05 00:00:00+00:00
2007-04-06 00:00:00+00:00,1097,2007-04-06 00:00:00+00:00
2007-04-07 00:00:00+00:00,1025,2007-04-07 00:00:00+00:00
2007-04-08 00:00:00+00:00,982,2007-04-08 00:00:00+00:00
2007-04-09 00:00:00+00:00,1133,2007-04-09 00:00:00+00:00
2007-04-10 00:00:00+00:00,1186,2007-04-10 00:00:00+00:00
2007-04-11 00:00:00+00:00,1073,2007-04-11 00:00:00+00:00
2007-04-12 00:00:00+00:00,1166,2007-04-12 00:00:00+00:00
2007-04-13 00:00:00+00:00,1323,2007-04-13 00:00:00+00:00
2007-04-14 00:00:00+00:00,1243,2007-04-14 00:00:00+00:00
2007-04-15 00:00:00+00:00,1229,2007-04-15 00:00:00+00:00
2007-04-16 00:00:00+00:00,1206,2007-04-16 00:00:00+00:00
2007-04-17 00:00:00+00:00,1294,2007-04-17 00:00:00+00:00
2007-04-18 00:00:00+00:00,1169,2007-04-18 00:00:00+00:00
2007-04-19 00:00:00+00:00,1196,2007-04-19 00:00:00+00:00
2007-04-20 00:00:00+00:00,1402,2007-04-20 00:00:00+00:00
2007-04-21 00:00:00+00:00,1280,2007-04-21 00:00:00+00:00
2007-04-22 00:00:00+00:00,1275,2007-04-22 00:00:00+00:00
2007-04-23 00:00:00+00:00,1294,2007-04-23 00:00:00+00:00
2007-04-24 00:00:00+00:00,1179,2007-04-24 00:00:00+00:00
2007-04-25 00:00:00+00:00,1074,2007-04-25 00:00:00+00:00
2007-04-26 00:00:00+00:00,1039,2007-04-26 00:00:00+00:00
2007-04-27 00:00:00+00:00,1289,2007-04-27 00:00:00+00:00
2007-04-28 00:00:00+00:00,1318,2007-04-28 00:00:00+00:00
2007-04-29 00:00:00+00:00,1174,2007-04-29 00:00:00+00:00
2007-04-30 00:00:00+00:00,1239,2007-04-30 00:00:00+00:00
2007-05-01 00:00:00+00:00,1417,2007-05-01 00:00:00+00:00
2007-05-02 00:00:00+00:00,1280,2007-05-02 00:00:00+00:00
2007-05-03 00:00:00+00:00,1277,2007-05-03 00:00:00+00:00
2007-05-04 00:00:00+00:00,1355,2007-05-04 00:00:00+00:00
2007-05-05 00:00:00+00:00,1239,2007-05-05 00:00:00+00:00
2007-05-06 00:00:00+00:00,1142,2007-05-06 00:00:00+00:00
2007-05-07 00:00:00+00:00,1306,2007-05-07 00:00:00+00:00
2007-05-08 00:00:00+00:00,1286,2007-05-08 00:00:00+00:00
2007-05-09 00:00:00+00:00,1353,2007-05-09 00:00:00+00:00
2007-05-10 00:00:00+00:00,1332,2007-05-10 00:00:00+00:00
2007-05-11 00:00:00+00:00,1322,2007-05-11 00:00:00+00:00
2007-05-12 00:00:00+00:00,1213,2007-05-12 00:00:00+00:00
2007-05-13 00:00:00+00:00,1111,2007-05-13 00:00:00+00:00
2007-05-14 00:00:00+00:00,1346,2007-05-14 00:00:00+00:00
2007-05-15 00:00:00+00:00,1334,2007-05-15 00:00:00+00:00
2007-05-16 00:00:00+00:00,1262,2007-05-16 00:00:00+00:00
2007-05-17 00:00:00+00:00,1317,2007-05-17 00:00:00+00:00
2007-05-18 00:00:00+00:00,1377,2007-05-18 00:00:00+00:00
2007-05-19 00:00:00+00:00,1277,2007-05-19 00:00:00+00:00
2007-05-20 00:00:00+00:00,1165,2007-05-20 00:00:00+00:00
2007-05-21 00:00:00+00:00,1261,2007-05-21 00:00:00+00:00
2007-05-22 00:00:00+00:00,1303,2007-05-22 00:00:00+00:00
2007-05-23 00:00:00+00:00,1360,2007-05-23 00:00:00+00:00
2007-05-24 00:00:00+00:00,1397,2007-05-24 00:00:00+00:00
2007-05-25 00:00:00+00:00,1417,2007-05-25 00:00:00+00:00
2007-05-26 00:00:00+00:00,1130,2007-05-26 00:00:00+00:00
2007-05-27 00:00:00+00:00,1231,2007-05-27 00:00:00+00:00
2007-05-28 00:00:00+00:00,1298,2007-05-28 00:00:00+00:00
2007-05-29 00:00:00+00:00,1396,2007-05-29 00:00:00+00:00
2007-05-30 00:00:00+00:00,1358,2007-05-30 00:00:00+00:00
2007-05-31 00:00:00+00:00,1229,2007-05-31 00:00:00+00:00
2007-06-01 00:00:00+00:00,1583,2007-06-01 00:00:00+00:00
2007-06-02 00:00:00+00:00,1327,2007-06-02 00:00:00+00:00
2007-06-03 00:00:00+00:00,1231,2007-06-03 00:00:00+00:00
2007-06-04 00:00:00+00:00,1185,2007-06-04 00:00:00+00:00
2007-06-05 00:00:00+00:00,1185,2007-06-05 00:00:00+00:00
